eqa-cb-ping107, sync,  
eqa-cb-ping107, shutdown,  
eqa-cb-ping107, halt,  
eqa-cb-ping107, mail,  
eqa-cb-ping107, operator,  
eqa-cb-ping107, ftp,  
eqa-cb-ping107, nobody,  
eqa-cb-ping107, nagios,  
eqa-cb-ping107, systemd-network,  
eqa-cb-ping107, dbus,  
eqa-cb-ping107, polkitd,  
eqa-cb-ping107, sssd,  
eqa-cb-ping107, #apache,  
eqa-cb-ping107, libstoragemgmt,  
eqa-cb-ping107, abrt,  
eqa-cb-ping107, rpc,  
eqa-cb-ping107, nscd,  
eqa-cb-ping107, ntp,  
eqa-cb-ping107, tss,  
eqa-cb-ping107, postfix,  
eqa-cb-ping107, rpcuser,  
eqa-cb-ping107, nfsnobody,  
eqa-cb-ping107, pcp,  
eqa-cb-ping107, nslcd,  
eqa-cb-ping107, ldap,  
eqa-cb-ping107, sshd,  
eqa-cb-ping107, nrpe,  
eqa-cb-ping107, dovecot,  
eqa-cb-ping107, dovenull,  
eqa-cb-ping107, chrony,  
eqa-cb-ping107, unbound,  
eqa-cb-ping107, avahi-autoipd,  
eqa-cb-ping107, oprofile,  
eqa-cb-ping107, tcpdump,  
eqa-cb-ping107, oracle,  
eqa-cb-ping107, apache,  
eqa-cb-ping107, oracle,  
eqa-cb-ping107, nagios,  
eqa-cb-ping108, root,  0 0 * * * /data/app/scripts/k12_logroll.pl -D /var/log -E *.*.log -M +0 -P pf9-idms -R 14 -C move >> /var/tmp/k12_logroll_cron.out 2>&1 
eqa-cb-ping108, bin,  
eqa-cb-ping108, daemon,  
eqa-cb-ping108, adm,  
eqa-cb-ping108, lp,  
eqa-cb-ping108, sync,  
eqa-cb-ping108, shutdown,  
eqa-cb-ping108, halt,  
eqa-cb-ping108, mail,  
eqa-cb-ping108, operator,  
eqa-cb-ping108, ftp,  
eqa-cb-ping108, nobody,  
eqa-cb-ping108, nagios,  
eqa-cb-ping108, systemd-network,  
eqa-cb-ping108, dbus,  
eqa-cb-ping108, polkitd,  
eqa-cb-ping108, sssd,  
eqa-cb-ping108, #apache,  
eqa-cb-ping108, libstoragemgmt,  
eqa-cb-ping108, abrt,  
eqa-cb-ping108, rpc,  
eqa-cb-ping108, nscd,  
eqa-cb-ping108, ntp,  
eqa-cb-ping108, tss,  
eqa-cb-ping108, postfix,  
eqa-cb-ping108, rpcuser,  
eqa-cb-ping108, nfsnobody,  
eqa-cb-ping108, pcp,  
eqa-cb-ping108, nslcd,  
eqa-cb-ping108, ldap,  
eqa-cb-ping108, sshd,  
eqa-cb-ping108, nrpe,  
eqa-cb-ping108, dovecot,  
eqa-cb-ping108, dovenull,  
eqa-cb-ping108, chrony,  
eqa-cb-ping108, unbound,  
eqa-cb-ping108, avahi-autoipd,  
eqa-cb-ping108, oprofile,  
eqa-cb-ping108, tcpdump,  
eqa-cb-ping108, oracle,  
eqa-cb-ping108, apache,  
eqa-cb-ping108, oracle,  
eqa-cb-ping108, nagios,  
eqa-cb-ping109, root,  0 0 * * * /data/app/scripts/k12_logroll.pl -D /var/log -E *.*.log -M +0 -P pf9-idms -R 14 -C move >> /var/tmp/k12_logroll_cron.out 2>&1 
eqa-cb-ping109, bin,  
eqa-cb-ping109, daemon,  
eqa-cb-ping109, adm,  
eqa-cb-ping109, lp,  
eqa-cb-ping109, sync,  
eqa-cb-ping109, shutdown,  
eqa-cb-ping109, halt,  
eqa-cb-ping109, mail,  
eqa-cb-ping109, operator,  
eqa-cb-ping109, ftp,  
eqa-cb-ping109, nobody,  
eqa-cb-ping109, nagios,  
eqa-cb-ping109, systemd-network,  
eqa-cb-ping109, dbus,  
eqa-cb-ping109, polkitd,  
eqa-cb-ping109, sssd,  
eqa-cb-ping109, #apache,  
eqa-cb-ping109, libstoragemgmt,  
eqa-cb-ping109, abrt,  
eqa-cb-ping109, rpc,  
eqa-cb-ping109, nscd,  
eqa-cb-ping109, ntp,  
eqa-cb-ping109, tss,  
eqa-cb-ping109, postfix,  
eqa-cb-ping109, rpcuser,  
eqa-cb-ping109, nfsnobody,  
eqa-cb-ping109, pcp,  
eqa-cb-ping109, nslcd,  
eqa-cb-ping109, ldap,  
eqa-cb-ping109, sshd,  
